OID_BLKGRP_20|GEOID_BLKGRP_20|NAMELSAD_BLKGRP_20|AREALAND_BLKGRP_20|AREAWATER_BLKGRP_20|MTFCC_BLKGRP_20|FUNCSTAT_BLKGRP_20|OID_BLKGRP_10|GEOID_BLKGRP_10|NAMELSAD_BLKGRP_10|AREALAND_BLKGRP_10|AREAWATER_BLKGRP_10|MTFCC_BLKGRP_10|FUNCSTAT_BLKGRP_10|AREALAND_PART|AREAWATER_PART
20890448322446|410599505002|Block Group 2|985654|0|G5030|S|20840448322121|410599505004|Block Group 4|18141880|0|G5030|S|8|0
20890448321529|410599505003|Block Group 3|1069547024|0|G5030|S|20840448321998|410599505001|Block Group 1|2699449|0|G5030|S|21332|0
20890448321529|410599505003|Block Group 3|1069547024|0|G5030|S|20840448321529|410599505003|Block Group 3|1051384622|0|G5030|S|1051384289|0
20890448321529|410599505003|Block Group 3|1069547024|0|G5030|S|20840448322121|410599505004|Block Group 4|18141880|0|G5030|S|18141403|0
2089015482217936|410599506011|Block Group 1|636973|0|G5030|S|20840448322305|410599506003|Block Group 3|636973|0|G5030|S|636973|0
2089015482217944|410599506012|Block Group 2|841178|0|G5030|S|20840448322350|410599506004|Block Group 4|841178|0|G5030|S|841178|0
2089015482217932|410599506013|Block Group 3|1496404|0|G5030|S|20840448322335|410599506001|Block Group 1|856653|0|G5030|S|856653|0
2089015482217932|410599506013|Block Group 3|1496404|0|G5030|S|20840448322460|410599506002|Block Group 2|639751|0|G5030|S|639751|0
2089015482217914|410599506021|Block Group 1|46691978|4518810|G5030|S|208403717189368|410599400002|Block Group 2|172646713|0|G5030|S|110285|0
2089015482217914|410599506021|Block Group 1|46691978|4518810|G5030|S|20840448322242|410599506005|Block Group 5|46581693|4518810|G5030|S|46581693|4518810
2089015482217946|410599506022|Block Group 2|4310932|0|G5030|S|20840448322470|410599506006|Block Group 6|4310932|0|G5030|S|4310932|0
20890448321808|410599507001|Block Group 1|1868509|0|G5030|S|20840448321729|410599504001|Block Group 1|688814725|13341511|G5030|S|2722|0
20890448321808|410599507001|Block Group 1|1868509|0|G5030|S|20840448321808|410599507001|Block Group 1|1886814|0|G5030|S|1865787|0
20890448321557|410599507002|Block Group 2|524490|0|G5030|S|20840448321729|410599504001|Block Group 1|688814725|13341511|G5030|S|6900|0
20890448321557|410599507002|Block Group 2|524490|0|G5030|S|20840448321557|410599507002|Block Group 2|513825|0|G5030|S|513825|0
20890448321557|410599507002|Block Group 2|524490|0|G5030|S|20840448322317|410599507003|Block Group 3|2561580|0|G5030|S|3765|0
20890448322317|410599507003|Block Group 3|2578842|0|G5030|S|20840448321808|410599507001|Block Group 1|1886814|0|G5030|S|21027|0
20890448322317|410599507003|Block Group 3|2578842|0|G5030|S|20840448322317|410599507003|Block Group 3|2561580|0|G5030|S|2557815|0
20890448322193|410599508001|Block Group 1|22896875|11414670|G5030|S|20840448322193|410599508001|Block Group 1|22931716|11414670|G5030|S|22896875|11414670
20890448321682|410599508002|Block Group 2|922887|0|G5030|S|20840448322193|410599508001|Block Group 1|22931716|11414670|G5030|S|34841|0
20890448321682|410599508002|Block Group 2|922887|0|G5030|S|20840448321682|410599508002|Block Group 2|888046|0|G5030|S|888046|0
20890448321667|410599508003|Block Group 3|23872285|60665|G5030|S|20840448321667|410599508003|Block Group 3|23872285|60665|G5030|S|23872285|60665
20890448321889|410599508004|Block Group 4|35101154|41274|G5030|S|20840448321729|410599504001|Block Group 1|688814725|13341511|G5030|S|27836|0
20890448321889|410599508004|Block Group 4|35101154|41274|G5030|S|20840448321889|410599508004|Block Group 4|35073318|41274|G5030|S|35073318|41274
20890448321571|410599509001|Block Group 1|4490439|1804043|G5030|S|20840448321571|410599509001|Block Group 1|4511745|1820235|G5030|S|4490439|1802989
20890448321571|410599509001|Block Group 1|4490439|1804043|G5030|S|20840228549183|530050116001|Block Group 1|1181471068|62103552|G5030|S|0|634
20890448321571|410599509001|Block Group 1|4490439|1804043|G5030|S|20840228554234|530050116002|Block Group 2|364743731|28742469|G5030|S|0|420
20890448321619|410599509002|Block Group 2|15191657|60701|G5030|S|20840448321619|410599509002|Block Group 2|15191657|60701|G5030|S|15191657|60701
20890448321602|410599509003|Block Group 3|43869652|3836077|G5030|S|20840448321571|410599509001|Block Group 1|4511745|1820235|G5030|S|21306|17246
20890448321602|410599509003|Block Group 3|43869652|3836077|G5030|S|20840448321602|410599509003|Block Group 3|43856526|3818831|G5030|S|43848346|3818831
20890448321822|410599510001|Block Group 1|49319772|0|G5030|S|20840207244397|410499701002|Block Group 2|147200428|14166039|G5030|S|5643|0
20890448321822|410599510001|Block Group 1|49319772|0|G5030|S|20840448321822|410599510001|Block Group 1|49522238|0|G5030|S|49313498|0
20890448321822|410599510001|Block Group 1|49319772|0|G5030|S|20840448322028|410599510002|Block Group 2|5717031|0|G5030|S|80|0
20890448321822|410599510001|Block Group 1|49319772|0|G5030|S|20840448321586|410599511001|Block Group 1|43538478|99014|G5030|S|551|0
20890448322028|410599510002|Block Group 2|5717260|0|G5030|S|20840448321822|410599510001|Block Group 1|49522238|0|G5030|S|309|0
20890448322028|410599510002|Block Group 2|5717260|0|G5030|S|20840448322028|410599510002|Block Group 2|5717031|0|G5030|S|5716951|0
20890448322164|410599510003|Block Group 3|1053576|0|G5030|S|20840448322164|410599510003|Block Group 3|1053576|0|G5030|S|1053576|0
20890448321713|410599510004|Block Group 4|1276332|0|G5030|S|20840448321713|410599510004|Block Group 4|1276332|0|G5030|S|1276332|0
20890448321744|410599510005|Block Group 5|324396|0|G5030|S|20840448321744|410599510005|Block Group 5|324396|0|G5030|S|324396|0
20890448321586|410599511001|Block Group 1|43726117|99014|G5030|S|20840448321822|410599510001|Block Group 1|49522238|0|G5030|S|208431|0
20890448321586|410599511001|Block Group 1|43726117|99014|G5030|S|20840448321586|410599511001|Block Group 1|43538478|99014|G5030|S|43517686|99014
20890448321649|410599511002|Block Group 2|1812269|0|G5030|S|20840448321649|410599511002|Block Group 2|1812269|0|G5030|S|1812269|0
20890448321636|410599511003|Block Group 3|332006|0|G5030|S|20840448321636|410599511003|Block Group 3|332006|0|G5030|S|332006|0
20890448322517|410599511004|Block Group 4|625339|0|G5030|S|20840448322517|410599511004|Block Group 4|625339|0|G5030|S|625339|0
20890448322180|410599511005|Block Group 5|8069105|0|G5030|S|20840448322180|410599511005|Block Group 5|8069105|0|G5030|S|8069105|0
2089015482217922|410599512011|Block Group 1|1319020|0|G5030|S|20840448321896|410599512002|Block Group 2|1319020|0|G5030|S|1319020|0
2089015482217938|410599512012|Block Group 2|591277|0|G5030|S|20840448322209|410599512003|Block Group 3|591277|0|G5030|S|591277|0
2089015482217896|410599512013|Block Group 3|2515474|0|G5030|S|20840448321912|410599512001|Block Group 1|5241422|0|G5030|S|2515474|0
2089015482217934|410599512014|Block Group 4|2725948|0|G5030|S|20840448321912|410599512001|Block Group 1|5241422|0|G5030|S|2725948|0
2089015482217939|410599512021|Block Group 1|540748|0|G5030|S|20840448322147|410599512004|Block Group 4|540748|0|G5030|S|540748|0
2089015482217929|410599512022|Block Group 2|2877703|0|G5030|S|20840448321839|410599512005|Block Group 5|2877703|0|G5030|S|2877703|0
2089015482217919|410599512023|Block Group 3|10451573|0|G5030|S|20840448321872|410599512006|Block Group 6|10451573|0|G5030|S|10451573|0
20890448321855|410599513001|Block Group 1|118137251|5904286|G5030|S|20840448321855|410599513001|Block Group 1|118137251|5904286|G5030|S|118137251|5904286
20890448322013|410599513002|Block Group 2|7252642|0|G5030|S|20840448322013|410599513002|Block Group 2|7263304|0|G5030|S|7252642|0
20890448322104|410599513003|Block Group 3|78200774|57985|G5030|S|20840448322104|410599513003|Block Group 3|78333729|57985|G5030|S|78200774|57985
20890448321928|410599513004|Block Group 4|23045681|61120|G5030|S|20840448322013|410599513002|Block Group 2|7263304|0|G5030|S|10662|0
20890448321928|410599513004|Block Group 4|23045681|61120|G5030|S|20840448322104|410599513003|Block Group 3|78333729|57985|G5030|S|132955|0
20890448321928|410599513004|Block Group 4|23045681|61120|G5030|S|20840448321928|410599513004|Block Group 4|22902064|61120|G5030|S|22902064|61120
20890448321957|410599514001|Block Group 1|1571190678|64805|G5030|S|208403717189356|410599400001|Block Group 1|472728850|0|G5030|S|8013|0
20890448321957|410599514001|Block Group 1|1571190678|64805|G5030|S|208403717189368|410599400002|Block Group 2|172646713|0|G5030|S|2193|0
20890448321957|410599514001|Block Group 1|1571190678|64805|G5030|S|20840448321957|410599514001|Block Group 1|1571123337|64805|G5030|S|1571108411|64805
20890448321957|410599514001|Block Group 1|1571190678|64805|G5030|S|20840449062812|410619701004|Block Group 4|259442518|0|G5030|S|23651|0
20890448321957|410599514001|Block Group 1|1571190678|64805|G5030|S|20840449062818|410619704001|Block Group 1|104050542|0|G5030|S|38361|0
20890448321957|410599514001|Block Group 1|1571190678|64805|G5030|S|208403717192541|410619706002|Block Group 2|1715907989|469885|G5030|S|10049|0
208903717189352|410599514002|Block Group 2|1865757469|122787|G5030|S|208403717189352|410599514002|Block Group 2|1865953104|122787|G5030|S|1865756129|122787
208903717189352|410599514002|Block Group 2|1865757469|122787|G5030|S|208403717192541|410619706002|Block Group 2|1715907989|469885|G5030|S|1340|0
20890449062804|410619701001|Block Group 1|809130952|391729|G5030|S|20840449062804|410619701001|Block Group 1|808670781|391729|G5030|S|808624412|391729
20890449062804|410619701001|Block Group 1|809130952|391729|G5030|S|208403717192375|410619702003|Block Group 3|1557441275|3426431|G5030|S|504797|0
20890449062804|410619701001|Block Group 1|809130952|391729|G5030|S|20840449062858|410639602002|Block Group 2|2077310736|850|G5030|S|1743|0
20890449062822|410619701002|Block Group 2|4081338|0|G5030|S|20840449062822|410619701002|Block Group 2|4081298|0|G5030|S|4081298|0
20890449062822|410619701002|Block Group 2|4081338|0|G5030|S|20840449062836|410619701003|Block Group 3|10481471|0|G5030|S|40|0
20890449062836|410619701003|Block Group 3|10493562|0|G5030|S|20840449062804|410619701001|Block Group 1|808670781|391729|G5030|S|11766|0
20890449062836|410619701003|Block Group 3|10493562|0|G5030|S|20840449062836|410619701003|Block Group 3|10481471|0|G5030|S|10481431|0
20890449062836|410619701003|Block Group 3|10493562|0|G5030|S|20840449062812|410619701004|Block Group 4|259442518|0|G5030|S|365|0
20890449062812|410619701004|Block Group 4|259438013|0|G5030|S|20840448321957|410599514001|Block Group 1|1571123337|64805|G5030|S|7783|0
20890449062812|410619701004|Block Group 4|259438013|0|G5030|S|20840449062812|410619701004|Block Group 4|259442518|0|G5030|S|259418502|0
20890449062812|410619701004|Block Group 4|259438013|0|G5030|S|20840449062814|410619703001|Block Group 1|301656727|0|G5030|S|11728|0
20890449062832|410619702001|Block Group 1|3871496|0|G5030|S|20840449062832|410619702001|Block Group 1|3871496|0|G5030|S|3871496|0
20890449062828|410619702002|Block Group 2|27462128|0|G5030|S|20840449062828|410619702002|Block Group 2|27462128|0|G5030|S|27462128|0
208903717192375|410619702003|Block Group 3|1557002183|3432605|G5030|S|20840206483193|410019501002|Block Group 2|192688454|12317|G5030|S|1603|0
208903717192375|410619702003|Block Group 3|1557002183|3432605|G5030|S|208403716524658|410019506003|Block Group 3|1822664223|18981387|G5030|S|32|0
208903717192375|410619702003|Block Group 3|1557002183|3432605|G5030|S|208403717192375|410619702003|Block Group 3|1557441275|3426431|G5030|S|1556933227|3426431
208903717192375|410619702003|Block Group 3|1557002183|3432605|G5030|S|208403716724868|410639601001|Block Group 1|4543461011|10253082|G5030|S|8085|0
208903717192375|410619702003|Block Group 3|1557002183|3432605|G5030|S|20840463052661|410639602001|Block Group 1|795771459|1077064|G5030|S|53114|0
208903717192375|410619702003|Block Group 3|1557002183|3432605|G5030|S|20840463053112|410639603004|Block Group 4|331160430|2866930|G5030|S|6122|6174
20890449062814|410619703001|Block Group 1|302065993|0|G5030|S|20840449062814|410619703001|Block Group 1|301656727|0|G5030|S|301644999|0
20890449062814|410619703001|Block Group 1|302065993|0|G5030|S|20840449062806|410619703002|Block Group 2|192182824|519075|G5030|S|420994|0
20890449062806|410619703002|Block Group 2|191761830|519075|G5030|S|20840449062806|410619703002|Block Group 2|192182824|519075|G5030|S|191761830|519075
20890449062818|410619704001|Block Group 1|104012181|0|G5030|S|20840449062818|410619704001|Block Group 1|104050542|0|G5030|S|104012181|0
20890449062816|410619704002|Block Group 2|4033272|0|G5030|S|20840449062816|410619704002|Block Group 2|4034989|0|G5030|S|4033272|0
20890449062846|410619704003|Block Group 3|569386|0|G5030|S|20840449062846|410619704003|Block Group 3|581356|0|G5030|S|569386|0
20890449062844|410619705001|Block Group 1|881721|0|G5030|S|20840449062844|410619705001|Block Group 1|881773|0|G5030|S|881721|0
20890449062838|410619705002|Block Group 2|890915|0|G5030|S|20840449062838|410619705002|Block Group 2|890326|0|G5030|S|890326|0
20890449062838|410619705002|Block Group 2|890915|0|G5030|S|20840449062824|410619705003|Block Group 3|152860209|0|G5030|S|589|0
20890449062824|410619705003|Block Group 3|152860077|0|G5030|S|20840448321957|410599514001|Block Group 1|1571123337|64805|G5030|S|545|0
20890449062824|410619705003|Block Group 3|152860077|0|G5030|S|20840449062844|410619705001|Block Group 1|881773|0|G5030|S|52|0
20890449062824|410619705003|Block Group 3|152860077|0|G5030|S|20840449062824|410619705003|Block Group 3|152860209|0|G5030|S|152859480|0
20890449062830|410619706001|Block Group 1|43637676|57855|G5030|S|20840449062830|410619706001|Block Group 1|43637676|57855|G5030|S|43637676|57855
208903717192541|410619706002|Block Group 2|1715910333|469885|G5030|S|20840465411654|410239601002|Block Group 2|2389901623|1025653|G5030|S|7096|0
208903717192541|410619706002|Block Group 2|1715910333|469885|G5030|S|20840448321957|410599514001|Block Group 1|1571123337|64805|G5030|S|1125|0
208903717192541|410619706002|Block Group 2|1715910333|469885|G5030|S|208403717189352|410599514002|Block Group 2|1865953104|122787|G5030|S|5740|0
208903717192541|410619706002|Block Group 2|1715910333|469885|G5030|S|20840449062824|410619705003|Block Group 3|152860209|0|G5030|S|140|0
208903717192541|410619706002|Block Group 2|1715910333|469885|G5030|S|208403717192541|410619706002|Block Group 2|1715907989|469885|G5030|S|1715896232|469885
20890449062852|410619706003|Block Group 3|347754|0|G5030|S|20840449062852|410619706003|Block Group 3|347754|0|G5030|S|347754|0
20890449062855|410619706004|Block Group 4|647792|0|G5030|S|20840449062855|410619706004|Block Group 4|647792|0|G5030|S|647792|0
20890449062848|410619707001|Block Group 1|327787|0|G5030|S|20840449062848|410619707001|Block Group 1|327787|0|G5030|S|327787|0
20890449062842|410619707002|Block Group 2|933884|0|G5030|S|20840449062842|410619707002|Block Group 2|933884|0|G5030|S|933884|0
20890449062820|410619707003|Block Group 3|703809|0|G5030|S|20840449062820|410619707003|Block Group 3|703809|0|G5030|S|703809|0
208903717192097|410619708001|Block Group 1|2071328|0|G5030|S|208403717192097|410619708001|Block Group 1|2071328|0|G5030|S|2071328|0
208903717192542|410619708002|Block Group 2|702080|0|G5030|S|20840449062816|410619704002|Block Group 2|4034989|0|G5030|S|1717|0
208903717192542|410619708002|Block Group 2|702080|0|G5030|S|20840449062846|410619704003|Block Group 3|581356|0|G5030|S|11970|0
208903717192542|410619708002|Block Group 2|702080|0|G5030|S|208403717192542|410619708002|Block Group 2|688393|0|G5030|S|688393|0
20890449062854|410619708003|Block Group 3|5245864|0|G5030|S|20840449062854|410619708003|Block Group 3|5245864|0|G5030|S|5245864|0
20890449062826|410619708004|Block Group 4|76568136|65633|G5030|S|20840449062826|410619708004|Block Group 4|76568136|65633|G5030|S|76568136|65633
208903716724868|410639601001|Block Group 1|18107926|0|G5030|S|208403716724868|410639601001|Block Group 1|4543461011|10253082|G5030|S|18098441|0
208903716724868|410639601001|Block Group 1|18107926|0|G5030|S|208403716724930|410639603003|Block Group 3|20871435|0|G5030|S|206|0
208903716724868|410639601001|Block Group 1|18107926|0|G5030|S|20840463053112|410639603004|Block Group 4|331160430|2866930|G5030|S|9279|0
2089015500829994|410639601002|Block Group 2|4525480698|10253082|G5030|S|20840206483116|410019506001|Block Group 1|943286391|11647334|G5030|S|114923|0
2089015500829994|410639601002|Block Group 2|4525480698|10253082|G5030|S|208403716724868|410639601001|Block Group 1|4543461011|10253082|G5030|S|4525354485|10253082
2089015500829994|410639601002|Block Group 2|4525480698|10253082|G5030|S|20840463052877|410639603002|Block Group 2|59740044|0|G5030|S|11290|0
20890463052661|410639602001|Block Group 1|795887894|1077064|G5030|S|20840449062804|410619701001|Block Group 1|808670781|391729|G5030|S|4244|0
20890463052661|410639602001|Block Group 1|795887894|1077064|G5030|S|20840463052661|410639602001|Block Group 1|795771459|1077064|G5030|S|795703078|1077064
20890463052661|410639602001|Block Group 1|795887894|1077064|G5030|S|20840449062858|410639602002|Block Group 2|2077310736|850|G5030|S|180572|0
