OID_TRACT_20|GEOID_TRACT_20|NAMELSAD_TRACT_20|AREALAND_TRACT_20|AREAWATER_TRACT_20|MTFCC_TRACT_20|FUNCSTAT_TRACT_20|OID_TRACT_10|GEOID_TRACT_10|NAMELSAD_TRACT_10|AREALAND_TRACT_10|AREAWATER_TRACT_10|MTFCC_TRACT_10|FUNCSTAT_TRACT_10|AREALAND_PART|AREAWATER_PART
2079015484706360|41067031302|Census Tract 313.02|2008167|0|G5020|S|20740245553013|41067031300|Census Tract 313|3731194|0|G5020|S|2008167|0
20790245553073|41067031402|Census Tract 314.02|4141319|0|G5020|S|20740245553073|41067031402|Census Tract 314.02|4141319|0|G5020|S|4141319|0
20790245548278|41067031403|Census Tract 314.03|2496543|22168|G5020|S|20740245548278|41067031403|Census Tract 314.03|2528284|22168|G5020|S|2496138|22168
20790245548278|41067031403|Census Tract 314.03|2496543|22168|G5020|S|20740245553045|41067031404|Census Tract 314.04|2423484|0|G5020|S|405|0
20790245553045|41067031404|Census Tract 314.04|2423296|0|G5020|S|20740245548278|41067031403|Census Tract 314.03|2528284|22168|G5020|S|217|0
20790245553045|41067031404|Census Tract 314.04|2423296|0|G5020|S|20740245553045|41067031404|Census Tract 314.04|2423484|0|G5020|S|2423079|0
20790245548105|41067031504|Census Tract 315.04|3667549|0|G5020|S|20740245548105|41067031504|Census Tract 315.04|3889104|0|G5020|S|3614060|0
20790245548105|41067031504|Census Tract 315.04|3667549|0|G5020|S|207403717182039|41067032700|Census Tract 327|218988930|42264|G5020|S|53489|0
20790245556242|41067031506|Census Tract 315.06|1893775|0|G5020|S|20740245556242|41067031506|Census Tract 315.06|1879457|0|G5020|S|1879457|0
20790245556242|41067031506|Census Tract 315.06|1893775|0|G5020|S|20740245555207|41067031507|Census Tract 315.07|3341319|0|G5020|S|14318|0
20790245555207|41067031507|Census Tract 315.07|3336753|0|G5020|S|20740245555207|41067031507|Census Tract 315.07|3341319|0|G5020|S|3327001|0
20790245555207|41067031507|Census Tract 315.07|3336753|0|G5020|S|20740245555223|41067031508|Census Tract 315.08|4548023|0|G5020|S|9752|0
207903717182040|41067031509|Census Tract 315.09|19162251|0|G5020|S|207403717182040|41067031509|Census Tract 315.09|19162251|0|G5020|S|19162251|0
20790245548246|41067031511|Census Tract 315.11|1619662|0|G5020|S|20740245548246|41067031511|Census Tract 315.11|1619662|0|G5020|S|1619662|0
207903717182042|41067031514|Census Tract 315.14|2754367|0|G5020|S|207403717182042|41067031514|Census Tract 315.14|2754367|0|G5020|S|2754367|0
2079015484706346|41067031515|Census Tract 315.15|2653284|0|G5020|S|20740501139725|41051007000|Census Tract 70|35901706|13524|G5020|S|9143|0
2079015484706346|41067031515|Census Tract 315.15|2653284|0|G5020|S|20740245555223|41067031508|Census Tract 315.08|4548023|0|G5020|S|2644141|0
2079015484706280|41067031516|Census Tract 315.16|1879977|0|G5020|S|207403717182047|41067030102|Census Tract 301.02|3746722|0|G5020|S|3003|0
2079015484706280|41067031516|Census Tract 315.16|1879977|0|G5020|S|20740245555223|41067031508|Census Tract 315.08|4548023|0|G5020|S|1876974|0
2079015484706384|41067031517|Census Tract 315.17|1289590|0|G5020|S|20740245552988|41067031512|Census Tract 315.12|2264616|0|G5020|S|1289590|0
2079015484706393|41067031518|Census Tract 315.18|975026|0|G5020|S|20740245552988|41067031512|Census Tract 315.12|2264616|0|G5020|S|975026|0
2079015484706344|41067031519|Census Tract 315.19|3615788|0|G5020|S|20740501139725|41051007000|Census Tract 70|35901706|13524|G5020|S|658189|0
2079015484706344|41067031519|Census Tract 315.19|3615788|0|G5020|S|20740245555223|41067031508|Census Tract 315.08|4548023|0|G5020|S|15576|0
2079015484706344|41067031519|Census Tract 315.19|3615788|0|G5020|S|207403717182043|41067031513|Census Tract 315.13|5147564|0|G5020|S|2942023|0
2079015484706356|41067031520|Census Tract 315.20|2205541|0|G5020|S|207403717182043|41067031513|Census Tract 315.13|5147564|0|G5020|S|2205541|0
20790245554029|41067031606|Census Tract 316.06|2442622|0|G5020|S|20740245554029|41067031606|Census Tract 316.06|2442622|0|G5020|S|2442622|0
20790245548427|41067031612|Census Tract 316.12|1050599|0|G5020|S|20740245548427|41067031612|Census Tract 316.12|1050599|0|G5020|S|1050599|0
207903717182068|41067031614|Census Tract 316.14|1452755|0|G5020|S|207403717182068|41067031614|Census Tract 316.14|1452755|0|G5020|S|1452755|0
207903717182048|41067031615|Census Tract 316.15|2119351|0|G5020|S|207403717182048|41067031615|Census Tract 316.15|2119351|0|G5020|S|2119351|0
207903717182034|41067031616|Census Tract 316.16|798923|0|G5020|S|207403717182034|41067031616|Census Tract 316.16|798923|0|G5020|S|798923|0
207903717182075|41067031617|Census Tract 316.17|2822226|0|G5020|S|207403717182075|41067031617|Census Tract 316.17|2753375|0|G5020|S|2753375|0
207903717182075|41067031617|Census Tract 316.17|2822226|0|G5020|S|207403947747673|41067032607|Census Tract 326.07|6295792|0|G5020|S|68851|0
2079015484706231|41067031618|Census Tract 316.18|1740407|0|G5020|S|207403717182037|41067031609|Census Tract 316.09|5690583|0|G5020|S|1740407|0
2079015484706408|41067031619|Census Tract 316.19|1250798|0|G5020|S|20740245548233|41067031610|Census Tract 316.10|2811560|0|G5020|S|1250798|0
2079015484706238|41067031620|Census Tract 316.20|1560762|0|G5020|S|20740245548233|41067031610|Census Tract 316.10|2811560|0|G5020|S|1560762|0
2079015484706224|41067031621|Census Tract 316.21|3459721|0|G5020|S|20740245548278|41067031403|Census Tract 314.03|2528284|22168|G5020|S|31929|0
2079015484706224|41067031621|Census Tract 316.21|3459721|0|G5020|S|20740245548181|41067031611|Census Tract 316.11|4351657|0|G5020|S|3427792|0
2079015484706401|41067031622|Census Tract 316.22|923865|0|G5020|S|20740245548181|41067031611|Census Tract 316.11|4351657|0|G5020|S|923865|0
2079015484706395|41067031623|Census Tract 316.23|2989567|0|G5020|S|20740245554081|41067031613|Census Tract 316.13|4646964|0|G5020|S|2989567|0
2079015484706358|41067031624|Census Tract 316.24|1687806|0|G5020|S|20740245554081|41067031613|Census Tract 316.13|4646964|0|G5020|S|1657397|0
2079015484706358|41067031624|Census Tract 316.24|1687806|0|G5020|S|20740245548204|41067031705|Census Tract 317.05|1654277|0|G5020|S|30409|0
2079015484706351|41067031625|Census Tract 316.25|1406224|0|G5020|S|207403717182037|41067031609|Census Tract 316.09|5690583|0|G5020|S|1395446|0
2079015484706351|41067031625|Census Tract 316.25|1406224|0|G5020|S|207403947747673|41067032607|Census Tract 326.07|6295792|0|G5020|S|10778|0
2079015484706332|41067031626|Census Tract 316.26|2432904|0|G5020|S|207403717182037|41067031609|Census Tract 316.09|5690583|0|G5020|S|2432904|0
20790245554305|41067031703|Census Tract 317.03|2428067|0|G5020|S|20740245554305|41067031703|Census Tract 317.03|2428067|0|G5020|S|2428067|0
20790245548204|41067031705|Census Tract 317.05|1623868|0|G5020|S|20740245548204|41067031705|Census Tract 317.05|1654277|0|G5020|S|1623868|0
20790245554237|41067031706|Census Tract 317.06|1640132|0|G5020|S|20740245554237|41067031706|Census Tract 317.06|1640132|0|G5020|S|1640132|0
2079015484706260|41067031707|Census Tract 317.07|1707539|0|G5020|S|20740245554381|41067031704|Census Tract 317.04|3116362|0|G5020|S|1707539|0
2079015484706244|41067031708|Census Tract 317.08|1408823|0|G5020|S|20740245554381|41067031704|Census Tract 317.04|3116362|0|G5020|S|1408823|0
20790245554507|41067031804|Census Tract 318.04|9693567|0|G5020|S|20740245554507|41067031804|Census Tract 318.04|9693567|0|G5020|S|9693567|0
20790245553160|41067031806|Census Tract 318.06|2503906|0|G5020|S|20740245553160|41067031806|Census Tract 318.06|2503906|0|G5020|S|2503906|0
20790245553191|41067031807|Census Tract 318.07|1626149|0|G5020|S|20740245553191|41067031807|Census Tract 318.07|1626149|0|G5020|S|1626149|0
207903717182030|41067031813|Census Tract 318.13|4496844|0|G5020|S|207403717182030|41067031813|Census Tract 318.13|4496844|0|G5020|S|4496844|0
207903717182055|41067031814|Census Tract 318.14|1894500|0|G5020|S|207403717182055|41067031814|Census Tract 318.14|1900253|0|G5020|S|1894500|0
2079015484706227|41067031816|Census Tract 318.16|1606270|0|G5020|S|207403717182054|41067031805|Census Tract 318.05|3377347|0|G5020|S|1606270|0
2079015484706368|41067031817|Census Tract 318.17|1771077|0|G5020|S|207403717182054|41067031805|Census Tract 318.05|3377347|0|G5020|S|1771077|0
2079015484706233|41067031818|Census Tract 318.18|611587|0|G5020|S|207403717182032|41067031812|Census Tract 318.12|1300666|0|G5020|S|604698|0
2079015484706233|41067031818|Census Tract 318.18|611587|0|G5020|S|207403717182024|41067031910|Census Tract 319.10|4090627|0|G5020|S|6889|0
2079015484706329|41067031819|Census Tract 318.19|761155|0|G5020|S|207403717182032|41067031812|Census Tract 318.12|1300666|0|G5020|S|695968|0
2079015484706329|41067031819|Census Tract 318.19|761155|0|G5020|S|207403717182031|41067031909|Census Tract 319.09|2914969|0|G5020|S|65187|0
2079015484706426|41067031820|Census Tract 318.20|1155840|0|G5020|S|207403717182055|41067031814|Census Tract 318.14|1900253|0|G5020|S|5753|0
2079015484706426|41067031820|Census Tract 318.20|1155840|0|G5020|S|207403717182074|41067031815|Census Tract 318.15|2598740|0|G5020|S|1150087|0
2079015484706419|41067031821|Census Tract 318.21|1448653|0|G5020|S|207403717182074|41067031815|Census Tract 318.15|2598740|0|G5020|S|1448653|0
20790245553257|41067031904|Census Tract 319.04|1803471|0|G5020|S|20740245553257|41067031904|Census Tract 319.04|1803471|0|G5020|S|1803471|0
207903717182031|41067031909|Census Tract 319.09|2898148|0|G5020|S|207403717182031|41067031909|Census Tract 319.09|2914969|0|G5020|S|2849782|0
207903717182031|41067031909|Census Tract 319.09|2898148|0|G5020|S|207403717182024|41067031910|Census Tract 319.10|4090627|0|G5020|S|48366|0
207903717182023|41067031911|Census Tract 319.11|2023275|5979|G5020|S|207403717182023|41067031911|Census Tract 319.11|2023275|5979|G5020|S|2023275|5979
207903717182033|41067031912|Census Tract 319.12|2931916|4517|G5020|S|207403717182033|41067031912|Census Tract 319.12|2931916|4517|G5020|S|2931916|4517
2079015484706556|41067031913|Census Tract 319.13|2823227|0|G5020|S|207403717182028|41067031907|Census Tract 319.07|4878216|0|G5020|S|2823227|0
2079015484706365|41067031914|Census Tract 319.14|2050660|0|G5020|S|207403717182028|41067031907|Census Tract 319.07|4878216|0|G5020|S|2050660|0
2079015484706553|41067031915|Census Tract 319.15|8626653|0|G5020|S|207403717182029|41067031908|Census Tract 319.08|10697073|0|G5020|S|8626653|0
2079015484706375|41067031916|Census Tract 319.16|2070201|0|G5020|S|207403717182029|41067031908|Census Tract 319.08|10697073|0|G5020|S|2070201|0
2079015484706448|41067031917|Census Tract 319.17|2204370|0|G5020|S|207403717182029|41067031908|Census Tract 319.08|10697073|0|G5020|S|219|0
2079015484706448|41067031917|Census Tract 319.17|2204370|0|G5020|S|207403717182024|41067031910|Census Tract 319.10|4090627|0|G5020|S|2204151|0
2079015484706451|41067031918|Census Tract 319.18|1831221|0|G5020|S|207403717182024|41067031910|Census Tract 319.10|4090627|0|G5020|S|1831221|0
207903717182059|41067032001|Census Tract 320.01|8322252|0|G5020|S|207403717182026|41067030805|Census Tract 308.05|2307293|0|G5020|S|3276|0
207903717182059|41067032001|Census Tract 320.01|8322252|0|G5020|S|207403717182028|41067031907|Census Tract 319.07|4878216|0|G5020|S|4329|0
207903717182059|41067032001|Census Tract 320.01|8322252|0|G5020|S|207403717182059|41067032001|Census Tract 320.01|8315763|0|G5020|S|8314647|0
207903947353752|41067032003|Census Tract 320.03|4901288|0|G5020|S|207403947353752|41067032003|Census Tract 320.03|4901288|0|G5020|S|4901288|0
207903947354124|41067032004|Census Tract 320.04|1288437|0|G5020|S|207403947354124|41067032004|Census Tract 320.04|1288437|0|G5020|S|1288437|0
207903947548759|41067032005|Census Tract 320.05|3256848|0|G5020|S|207403947548759|41067032005|Census Tract 320.05|3256848|0|G5020|S|3256848|0
207903717182058|41067032104|Census Tract 321.04|3928570|0|G5020|S|207403717182058|41067032104|Census Tract 321.04|3928570|0|G5020|S|3928570|0
207903717182056|41067032107|Census Tract 321.07|5937590|0|G5020|S|207403717182056|41067032107|Census Tract 321.07|5937590|0|G5020|S|5937590|0
207903717182071|41067032108|Census Tract 321.08|4057247|0|G5020|S|207403717182071|41067032108|Census Tract 321.08|4057118|0|G5020|S|4057118|0
207903717182071|41067032108|Census Tract 321.08|4057247|0|G5020|S|207403717182077|41067032110|Census Tract 321.10|11660939|0|G5020|S|129|0
207903947221033|41067032109|Census Tract 321.09|1608037|0|G5020|S|207403947221033|41067032109|Census Tract 321.09|1608037|0|G5020|S|1608037|0
207903717182077|41067032110|Census Tract 321.10|11660810|0|G5020|S|207403717182077|41067032110|Census Tract 321.10|11660939|0|G5020|S|11660810|0
2079015484706335|41067032111|Census Tract 321.11|10327437|0|G5020|S|20740245548403|41067032103|Census Tract 321.03|16755089|0|G5020|S|10327437|0
2079015484706472|41067032112|Census Tract 321.12|6421280|0|G5020|S|20740245548403|41067032103|Census Tract 321.03|16755089|0|G5020|S|6421280|0
2079015484706337|41067032201|Census Tract 322.01|6768077|0|G5020|S|20740245553541|41067032200|Census Tract 322|85706989|3860|G5020|S|6768077|0
2079015484706371|41067032202|Census Tract 322.02|78935254|3860|G5020|S|20740245553541|41067032200|Census Tract 322|85706989|3860|G5020|S|78935099|3860
2079015484706371|41067032202|Census Tract 322.02|78935254|3860|G5020|S|207403717192082|41071030302|Census Tract 303.02|74022861|26401|G5020|S|155|0
2079015484706551|41067032301|Census Tract 323.01|36933432|20897|G5020|S|20740245553607|41067032300|Census Tract 323|49231519|20897|G5020|S|36933432|20897
2079015484706269|41067032302|Census Tract 323.02|12298087|0|G5020|S|20740245553607|41067032300|Census Tract 323|49231519|20897|G5020|S|12298087|0
20790245553713|41067032404|Census Tract 324.04|3706474|0|G5020|S|20740245553713|41067032404|Census Tract 324.04|3706474|0|G5020|S|3706474|0
207903717182070|41067032407|Census Tract 324.07|2333531|0|G5020|S|207403717182070|41067032407|Census Tract 324.07|2333531|0|G5020|S|2333531|0
207903717182063|41067032409|Census Tract 324.09|1061221|0|G5020|S|207403717182063|41067032409|Census Tract 324.09|1061221|0|G5020|S|1061221|0
207903717182060|41067032410|Census Tract 324.10|1638115|0|G5020|S|207403717182060|41067032410|Census Tract 324.10|1634274|0|G5020|S|1634274|0
207903717182060|41067032410|Census Tract 324.10|1638115|0|G5020|S|207403717182061|41067032502|Census Tract 325.02|3435745|0|G5020|S|3841|0
2079015484706497|41067032411|Census Tract 324.11|1918546|0|G5020|S|20740245553473|41067032406|Census Tract 324.06|3805712|31207|G5020|S|1918546|0
2079015484706321|41067032412|Census Tract 324.12|1887166|31207|G5020|S|20740245553473|41067032406|Census Tract 324.06|3805712|31207|G5020|S|1887166|31207
2079015484706354|41067032413|Census Tract 324.13|1413539|0|G5020|S|207403717182050|41067032408|Census Tract 324.08|3196821|0|G5020|S|1413539|0
2079015484706348|41067032414|Census Tract 324.14|1783282|0|G5020|S|207403717182050|41067032408|Census Tract 324.08|3196821|0|G5020|S|1783282|0
207903717182062|41067032501|Census Tract 325.01|5151664|0|G5020|S|207403717182062|41067032501|Census Tract 325.01|5049722|0|G5020|S|5049722|0
207903717182062|41067032501|Census Tract 325.01|5151664|0|G5020|S|207403717182061|41067032502|Census Tract 325.02|3435745|0|G5020|S|101942|0
207903717182061|41067032502|Census Tract 325.02|3329962|0|G5020|S|207403717182061|41067032502|Census Tract 325.02|3435745|0|G5020|S|3329962|0
20790245553750|41067032503|Census Tract 325.03|3827090|0|G5020|S|20740245553750|41067032503|Census Tract 325.03|3827090|0|G5020|S|3827090|0
20790245553690|41067032603|Census Tract 326.03|17873643|0|G5020|S|20740245553690|41067032603|Census Tract 326.03|17873643|0|G5020|S|17873643|0
20790245553937|41067032604|Census Tract 326.04|3152591|0|G5020|S|20740245553937|41067032604|Census Tract 326.04|3152591|0|G5020|S|3152591|0
207903717182067|41067032606|Census Tract 326.06|2627914|0|G5020|S|207403717182067|41067032606|Census Tract 326.06|2627914|0|G5020|S|2627914|0
207903717182051|41067032608|Census Tract 326.08|6824959|0|G5020|S|207403717182051|41067032608|Census Tract 326.08|6833776|0|G5020|S|6824959|0
207903947748472|41067032609|Census Tract 326.09|1429956|0|G5020|S|207403947748472|41067032609|Census Tract 326.09|1429956|0|G5020|S|1429956|0
207903717182053|41067032610|Census Tract 326.10|1050605|0|G5020|S|207403717182053|41067032610|Census Tract 326.10|1050605|0|G5020|S|1050605|0
2079015484706312|41067032611|Census Tract 326.11|335400|0|G5020|S|207403947747673|41067032607|Census Tract 326.07|6295792|0|G5020|S|335400|0
2079015484706495|41067032612|Census Tract 326.12|6011406|0|G5020|S|207403717182037|41067031609|Census Tract 316.09|5690583|0|G5020|S|121826|0
2079015484706495|41067032612|Census Tract 326.12|6011406|0|G5020|S|207403947747673|41067032607|Census Tract 326.07|6295792|0|G5020|S|5880763|0
2079015484706495|41067032612|Census Tract 326.12|6011406|0|G5020|S|207403717182051|41067032608|Census Tract 326.08|6833776|0|G5020|S|8817|0
207903717182039|41067032700|Census Tract 327|219205365|42264|G5020|S|20740245548105|41067031504|Census Tract 315.04|3889104|0|G5020|S|275044|0
207903717182039|41067032700|Census Tract 327|219205365|42264|G5020|S|207403717182039|41067032700|Census Tract 327|218988930|42264|G5020|S|218930321|42264
207903717182076|41067032800|Census Tract 328|64741810|0|G5020|S|207403717182076|41067032800|Census Tract 328|64741810|0|G5020|S|64741810|0
207903947765279|41067032901|Census Tract 329.01|11503463|4299|G5020|S|207403947765279|41067032901|Census Tract 329.01|11503463|4299|G5020|S|11503463|4299
