Geo,Year,HhPropIncQ1,HhPropIncQ2,HhPropIncQ3,HhPropIncQ4
108,2045,0.29,0.18,0.34,0.19
109,2045,0.69,0.07,0.24,0
110,2045,0.49,0.24,0.15,0.12
111,2045,0.38,0.22,0.26,0.14
112,2045,0.57,0.23,0.12,0.08
113,2045,0.41,0.36,0.19,0.04
114,2045,0.33,0.25,0.23,0.19
115,2045,0.41,0.29,0.21,0.09
116,2045,0.26,0.43,0.18,0.13
117,2045,0.31,0.24,0.31,0.15
118,2045,0.35,0.29,0.24,0.12
119,2045,0.42,0.27,0.18,0.13
120,2045,0.36,0.37,0.19,0.08
121,2045,0.65,0.21,0.11,0.03
122,2045,0.43,0.35,0.18,0.04
123,2045,0.59,0.2,0.17,0.04
124,2045,0.36,0.39,0.19,0.06
125,2045,0.38,0.38,0.22,0.02
126,2045,0.4,0.3,0.24,0.06
127,2045,0.36,0.38,0.17,0.09
128,2045,0.24,0.24,0.31,0.21
129,2045,0.29,0.31,0.33,0.07
130,2045,0.51,0.37,0.1,0.02
131,2045,0.44,0.25,0.16,0.15
132,2045,0.36,0.33,0.18,0.13
133,2045,0.41,0.36,0.11,0.12
134,2045,0.43,0.28,0.23,0.06
135,2045,0.46,0.34,0.16,0.04
136,2045,0.38,0.25,0.26,0.11
137,2045,0.26,0.29,0.28,0.17
138,2045,0.37,0.23,0.23,0.17
139,2045,0.37,0.21,0.2,0.22
140,2045,0.32,0.42,0.2,0.06
141,2045,0.49,0.28,0.16,0.07
142,2045,0.45,0.22,0.24,0.09
143,2045,0.52,0.34,0.09,0.05
144,2045,0.51,0.24,0.14,0.11
145,2045,0.37,0.35,0.2,0.08
146,2045,0.65,0.2,0.13,0.02
147,2045,0.5,0.21,0.22,0.07
148,2045,0.45,0.31,0.15,0.09
149,2045,0.09,0.29,0.29,0.33
150,2045,0.18,0.39,0.25,0.18
151,2045,0.16,0.35,0.3,0.19
152,2045,0.21,0.2,0.32,0.27
153,2045,0.28,0.28,0.24,0.2
154,2045,0.52,0.26,0.15,0.07
155,2045,0.22,0.27,0.33,0.18
156,2045,0.32,0.39,0.23,0.06
157,2045,0.2,0.39,0.28,0.13
158,2045,0.27,0.26,0.26,0.21
159,2045,0.48,0.35,0.12,0.05
160,2045,0.25,0.25,0.29,0.21
161,2045,0.23,0.31,0.29,0.17
162,2045,0.12,0.24,0.33,0.31
163,2045,0.3,0.3,0.16,0.23
164,2045,0.14,0.31,0.33,0.22
165,2045,0.42,0.29,0.17,0.12
166,2045,0.25,0.2,0.34,0.21
167,2045,0.5,0.17,0.23,0.1
168,2045,0.35,0.42,0.15,0.08
169,2045,0.16,0.33,0.28,0.23
170,2045,0.51,0.07,0.07,0.35
171,2045,0.25,0.25,0.25,0.25
172,2045,0.12,0.09,0.25,0.54
173,2045,0.18,0.2,0.19,0.43
174,2045,0.11,0.25,0.25,0.39
175,2045,0.18,0.18,0.21,0.43
176,2045,0.11,0.18,0.21,0.5
177,2045,0.17,0.25,0.22,0.36
178,2045,0.09,0.08,0.18,0.65
179,2045,0.04,0.13,0.31,0.52
180,2045,0.14,0.14,0.21,0.51
181,2045,0.12,0.1,0.18,0.6
182,2045,0.1,0.12,0.26,0.52
183,2045,0.16,0.26,0.16,0.42
184,2045,0.11,0.2,0.23,0.46
185,2045,0.13,0.17,0.26,0.44
186,2045,0.35,0.26,0.23,0.16
187,2045,0.34,0.31,0.26,0.09
188,2045,0.32,0.26,0.32,0.09
189,2045,0.31,0.31,0.27,0.11
190,2045,0.5,0.21,0.13,0.16
191,2045,0.18,0.32,0.28,0.22
192,2045,0.19,0.25,0.34,0.22
193,2045,0.15,0.22,0.34,0.29
194,2045,0.33,0.37,0.2,0.1
195,2045,0.31,0.31,0.27,0.11
196,2045,0.26,0.34,0.25,0.15
197,2045,0.15,0.25,0.33,0.27
198,2045,0.43,0.23,0.23,0.11
199,2045,0.37,0.35,0.19,0.09
200,2045,0.24,0.24,0.33,0.19
201,2045,0.26,0.23,0.35,0.16
202,2045,0.12,0.38,0.28,0.22
203,2045,0.1,0.26,0.32,0.32
204,2045,0.4,0.18,0.28,0.14
205,2045,0.73,0.13,0.07,0.07
206,2045,0.64,0.22,0.1,0.04
207,2045,0.07,0.18,0.39,0.36
208,2045,0.15,0.32,0.21,0.32
209,2045,0.07,0.18,0.27,0.48
210,2045,0.11,0.19,0.28,0.42
211,2045,0.23,0.18,0.34,0.25
212,2045,0.2,0.26,0.3,0.24
213,2045,0.27,0.39,0.24,0.1
214,2045,0.33,0.29,0.26,0.12
215,2045,0.11,0.27,0.37,0.25
216,2045,0.31,0.24,0.27,0.18
217,2045,0.21,0.42,0.2,0.17
218,2045,0.18,0.25,0.3,0.27
219,2045,0.11,0.11,0.25,0.53
220,2045,0.17,0.22,0.18,0.43
221,2045,0.2,0.16,0.29,0.35
222,2045,0.2,0.38,0.22,0.2
223,2045,0.17,0.2,0.25,0.38
224,2045,0.27,0.23,0.19,0.31
225,2045,0.28,0.3,0.3,0.12
226,2045,0.12,0.22,0.37,0.29
227,2045,0.26,0.31,0.31,0.12
228,2045,0.36,0.29,0.22,0.13
229,2045,0.16,0.2,0.38,0.26
230,2045,0.25,0.29,0.21,0.25
231,2045,0.12,0.24,0.31,0.33
232,2045,0.11,0.26,0.32,0.31
233,2045,0.09,0.21,0.35,0.35
234,2045,0.13,0.22,0.37,0.28
235,2045,0.29,0.27,0.24,0.2
236,2045,0.22,0.37,0.31,0.1
237,2045,0.29,0.29,0.24,0.17
238,2045,0.21,0.25,0.32,0.22
239,2045,0.14,0.25,0.3,0.3
240,2045,0.22,0.23,0.27,0.27
241,2045,0.24,0.3,0.26,0.2
242,2045,0.25,0.3,0.35,0.1
243,2045,0.43,0.29,0.21,0.07
244,2045,0.22,0.37,0.28,0.13
245,2045,0.27,0.29,0.22,0.22
246,2045,0.29,0.36,0.23,0.12
247,2045,0.19,0.24,0.38,0.19
248,2045,0.2,0.31,0.27,0.22
249,2045,0.24,0.28,0.15,0.33
250,2045,0.27,0.24,0.24,0.25
251,2045,0.04,0.84,0.12,0
252,2045,0.16,0.22,0.28,0.34
253,2045,0.05,0.14,0.27,0.54
254,2045,0.16,0.21,0.24,0.39
255,2045,0.11,0.19,0.23,0.47
256,2045,0.3,0.27,0.16,0.27
257,2045,0.29,0.15,0.16,0.4
258,2045,0.32,0.22,0.18,0.28
259,2045,0.23,0.19,0.25,0.33
260,2045,0.1,0.17,0.39,0.34
261,2045,0.6,0.19,0.13,0.08
262,2045,0.26,0.23,0.28,0.23
263,2045,0.26,0.29,0.24,0.21
264,2045,0.16,0.22,0.3,0.32
265,2045,0.27,0.13,0.31,0.29
266,2045,0.37,0.37,0.17,0.09
267,2045,0.17,0.26,0.26,0.31
268,2045,0.24,0.2,0.3,0.26
269,2045,0.42,0.26,0.14,0.18
270,2045,0.47,0.21,0.23,0.09
271,2045,0.31,0.36,0.21,0.12
272,2045,0.49,0.3,0.16,0.05
273,2045,0.45,0.26,0.17,0.12
274,2045,0.52,0.17,0.22,0.09
275,2045,0.25,0.3,0.3,0.16
276,2045,0.26,0.25,0.28,0.21
277,2045,0.22,0.16,0.24,0.38
278,2045,0.22,0.22,0.29,0.27
279,2045,0.15,0.12,0.27,0.46
280,2045,0.08,0.08,0.19,0.65
281,2045,0.22,0.19,0.23,0.36
282,2045,0.11,0.14,0.31,0.44
283,2045,0.12,0.18,0.27,0.43
284,2045,0.05,0.11,0.27,0.57
285,2045,0.13,0.11,0.22,0.54
286,2045,0.26,0.4,0.22,0.12
287,2045,0.37,0.25,0.2,0.18
288,2045,0.26,0.29,0.27,0.18
289,2045,0.2,0.16,0.28,0.36
290,2045,0.29,0.29,0.23,0.18
291,2045,0.43,0.22,0.22,0.13
292,2045,0.23,0.34,0.3,0.13
293,2045,0.22,0.37,0.24,0.17
294,2045,0.25,0.29,0.23,0.23
295,2045,0.24,0.23,0.3,0.23
296,2045,0.33,0.3,0.22,0.15
297,2045,0.16,0.31,0.36,0.17
298,2045,0.41,0.32,0.17,0.1
299,2045,0.46,0.31,0.18,0.05
300,2045,0.28,0.19,0.16,0.37
301,2045,0.1,0.17,0.36,0.37
302,2045,0.12,0.22,0.31,0.35
303,2045,0.23,0.16,0.31,0.31
304,2045,0.23,0.32,0.24,0.21
305,2045,0.11,0.21,0.2,0.48
306,2045,0.16,0.14,0.31,0.39
307,2045,0.23,0.12,0.25,0.4
308,2045,0.15,0.23,0.3,0.32
309,2045,0.31,0.25,0.22,0.22
310,2045,0.17,0.18,0.22,0.43
311,2045,0.09,0.16,0.34,0.41
312,2045,0.15,0.27,0.13,0.45
313,2045,0.19,0.24,0.19,0.38
314,2045,0.09,0.25,0.39,0.27
315,2045,0.3,0.19,0.24,0.27
316,2045,0.45,0.38,0.12,0.05
317,2045,0.21,0.27,0.34,0.18
318,2045,0.51,0.26,0.18,0.05
319,2045,0.1,0.22,0.3,0.38
320,2045,0.12,0.26,0.3,0.32
321,2045,0.16,0.25,0.38,0.21
322,2045,0.21,0.2,0.36,0.23
323,2045,0.04,0.03,0.16,0.77
324,2045,0.17,0.21,0.25,0.37
325,2045,0.13,0.21,0.28,0.38
326,2045,0.2,0.21,0.26,0.33
327,2045,0.23,0.23,0.34,0.2
328,2045,0.14,0.29,0.33,0.24
329,2045,0.11,0.35,0.35,0.18
330,2045,0.09,0.18,0.36,0.37
331,2045,0.55,0.2,0.17,0.08
332,2045,0.45,0.13,0.22,0.2
333,2045,0.72,0.1,0.13,0.05
334,2045,0.18,0.31,0.25,0.26
335,2045,0.15,0.25,0.39,0.21
336,2045,0.14,0.23,0.29,0.34
337,2045,0.27,0.26,0.27,0.2
338,2045,0.3,0.31,0.23,0.16
339,2045,0.05,0.25,0.28,0.42
340,2045,0.16,0.2,0.34,0.3
341,2045,0.21,0.19,0.23,0.37
342,2045,0.15,0.24,0.24,0.37
343,2045,0.22,0.17,0.25,0.36
344,2045,0.14,0.46,0.3,0.1
345,2045,0.31,0.34,0.2,0.15
346,2045,0.29,0.36,0.25,0.1
347,2045,0.13,0.35,0.21,0.31
348,2045,0.4,0.38,0.16,0.06
349,2045,0.4,0.33,0.17,0.1
350,2045,0.51,0.26,0.09,0.14
351,2045,0.31,0.24,0.25,0.2
352,2045,0.15,0.21,0.3,0.34
353,2045,0.18,0.23,0.22,0.37
354,2045,0.12,0.32,0.27,0.29
355,2045,0.19,0.27,0.29,0.25
356,2045,0.17,0.33,0.32,0.18
357,2045,0.2,0.44,0.16,0.2
358,2045,0.22,0.19,0.36,0.23
359,2045,0.22,0.26,0.2,0.32
360,2045,0.13,0.27,0.3,0.3
361,2045,0.3,0.13,0.22,0.35
362,2045,0.16,0.18,0.37,0.29
363,2045,0.2,0.18,0.25,0.37
364,2045,0.39,0.28,0.19,0.14
365,2045,0.13,0.27,0.29,0.31
366,2045,0.08,0.25,0.31,0.36
367,2045,0.18,0.2,0.39,0.23
368,2045,0.14,0.19,0.3,0.37
369,2045,0.28,0.32,0.24,0.16
370,2045,0.18,0.36,0.26,0.2
371,2045,0.24,0.36,0.33,0.07
372,2045,0.16,0.16,0.32,0.36
373,2045,0.21,0.23,0.32,0.24
374,2045,0.12,0.27,0.26,0.35
375,2045,0.32,0.36,0.17,0.15
376,2045,0.2,0.24,0.29,0.27
377,2045,0.45,0.37,0.14,0.04
378,2045,0.08,0.19,0.4,0.33
379,2045,0.22,0.22,0.27,0.29
380,2045,0.12,0.24,0.31,0.33
381,2045,0.16,0.34,0.27,0.23
382,2045,0.18,0.26,0.26,0.3
383,2045,0.09,0.15,0.26,0.5
384,2045,0.02,0.18,0.32,0.48
385,2045,0.09,0.24,0.22,0.45
386,2045,0.27,0.25,0.32,0.16
387,2045,0.42,0.27,0.26,0.05
388,2045,0.27,0.36,0.2,0.17
389,2045,0.2,0.21,0.32,0.27
390,2045,0.16,0.34,0.21,0.29
391,2045,0.53,0.13,0.23,0.11
392,2045,0.17,0.32,0.34,0.17
393,2045,0.25,0.17,0.28,0.3
394,2045,0.14,0.22,0.29,0.35
395,2045,0.14,0.35,0.35,0.16
396,2045,0.42,0.27,0.23,0.08
397,2045,0.32,0.23,0.23,0.22
398,2045,0.18,0.35,0.26,0.21
399,2045,0.39,0.16,0.25,0.2
400,2045,0.09,0.24,0.33,0.34
401,2045,0.09,0.09,0.27,0.55
402,2045,0.11,0.28,0.26,0.35
403,2045,0.22,0.24,0.27,0.27
404,2045,0.12,0.23,0.38,0.27
405,2045,0.23,0.24,0.3,0.23
406,2045,0.56,0.24,0.14,0.06
407,2045,0.28,0.41,0.19,0.12
408,2045,0.17,0.25,0.26,0.32
409,2045,0.38,0.21,0.22,0.19
410,2045,0.36,0.26,0.27,0.11
411,2045,0.29,0.38,0.19,0.14
412,2045,0.44,0.37,0.16,0.03
413,2045,0.19,0.39,0.27,0.15
414,2045,0.13,0.28,0.32,0.27
415,2045,0.38,0.39,0.15,0.08
416,2045,0.28,0.29,0.28,0.15
417,2045,0.63,0.35,0.02,0
418,2045,0.39,0.25,0.25,0.11
419,2045,0.3,0.31,0.21,0.18
420,2045,0.18,0.4,0.32,0.1
421,2045,0.35,0.22,0.24,0.19
422,2045,0.25,0.25,0.31,0.19
423,2045,0.23,0.24,0.26,0.26
424,2045,0.22,0.29,0.25,0.24
425,2045,0.42,0.38,0.14,0.06
426,2045,0.6,0.18,0.18,0.04
427,2045,0.3,0.38,0.22,0.1
428,2045,0.41,0.41,0.16,0.03
429,2045,0.29,0.16,0.3,0.25
430,2045,0.35,0.32,0.18,0.15
431,2045,0.18,0.27,0.34,0.21
432,2045,0.25,0.38,0.21,0.16
433,2045,0.53,0.19,0.13,0.15
434,2045,0.1,0.24,0.34,0.32
435,2045,0.18,0.49,0.24,0.09
436,2045,0.15,0.17,0.38,0.3
437,2045,0.11,0.27,0.3,0.32
438,2045,0.14,0.29,0.36,0.21
439,2045,0.34,0.3,0.31,0.05
440,2045,0.36,0.26,0.32,0.06
441,2045,0.29,0.17,0.29,0.25
442,2045,0.17,0.23,0.41,0.19
443,2045,0.21,0.34,0.23,0.22
444,2045,0.33,0.35,0.17,0.15
445,2045,0.6,0.23,0.13,0.04
446,2045,0.53,0.36,0.09,0.02
447,2045,0.45,0.27,0.22,0.06
448,2045,0.37,0.34,0.24,0.05
449,2045,0.2,0.37,0.25,0.18
450,2045,0.34,0.28,0.3,0.08
451,2045,0.37,0.26,0.27,0.1
452,2045,0.31,0.24,0.28,0.17
453,2045,0.42,0.3,0.18,0.1
454,2045,0.46,0.24,0.14,0.16
455,2045,0.57,0.32,0.09,0.02
456,2045,0.23,0.19,0.23,0.35
457,2045,0.32,0.26,0.2,0.22
458,2045,0.39,0.28,0.2,0.13
459,2045,0.28,0.23,0.21,0.28
1,2050,0.16,0.24,0.3,0.3
2,2050,0.24,0.21,0.28,0.28
3,2050,0.17,0.2,0.38,0.25
4,2050,0.12,0.16,0.2,0.52
5,2050,0.15,0.2,0.4,0.25
6,2050,0.2,0.34,0.35,0.11
7,2050,0.3,0.42,0.21,0.07
8,2050,0.34,0.35,0.24,0.07
9,2050,0.48,0.25,0.22,0.05
10,2050,0.44,0.35,0.16,0.05
11,2050,0.33,0.26,0.22,0.19
12,2050,0.34,0.31,0.29,0.06
13,2050,0.25,0.26,0.29,0.2
14,2050,0.37,0.28,0.23,0.12
15,2050,0.3,0.24,0.26,0.2
16,2050,0.44,0.23,0.23,0.1
17,2050,0.32,0.21,0.25,0.22
18,2050,0.34,0.35,0.2,0.11
19,2050,0.31,0.17,0.18,0.34
20,2050,0.34,0.27,0.23,0.16
21,2050,0.14,0.16,0.19,0.51
22,2050,0.18,0.32,0.25,0.25
23,2050,0.08,0.32,0.25,0.35
24,2050,0.24,0.24,0.27,0.25
25,2050,0.17,0.21,0.33,0.29
26,2050,0.22,0.27,0.2,0.31
27,2050,0.34,0.34,0.28,0.04
28,2050,0.25,0.38,0.3,0.07
29,2050,0.35,0.35,0.22,0.08
30,2050,0.36,0.25,0.2,0.19
31,2050,0.25,0.19,0.28,0.28
32,2050,0.09,0.14,0.22,0.55
33,2050,0.36,0.27,0.21,0.16
34,2050,0.33,0.18,0.24,0.25
35,2050,0.26,0.18,0.2,0.36
36,2050,0.44,0.2,0.22,0.14
37,2050,0.06,0.14,0.27,0.53
38,2050,0.26,0.19,0.22,0.33
39,2050,0.05,0.12,0.21,0.62
40,2050,0.09,0.17,0.38,0.36
41,2050,0.16,0.16,0.23,0.45
42,2050,0.09,0.15,0.24,0.52
43,2050,0.2,0.21,0.3,0.3
44,2050,0.14,0.25,0.24,0.37
45,2050,0.11,0.35,0.31,0.23
46,2050,0.22,0.36,0.27,0.15
47,2050,0.27,0.27,0.26,0.2
48,2050,0.47,0.24,0.13,0.16
49,2050,0.16,0.18,0.25,0.41
50,2050,0.13,0.18,0.3,0.39
51,2050,0.17,0.22,0.28,0.33
52,2050,0.47,0.29,0.18,0.06
53,2050,0.33,0.28,0.21,0.18
54,2050,0.58,0.24,0.12,0.06
55,2050,0.36,0.33,0.18,0.13
56,2050,0.29,0.26,0.26,0.19
57,2050,0.13,0.22,0.28,0.37
58,2050,0.31,0.31,0.25,0.13
59,2050,0.25,0.31,0.24,0.2
60,2050,0.26,0.21,0.23,0.3
61,2050,0.36,0.29,0.21,0.14
62,2050,0.22,0.28,0.24,0.26
63,2050,0.34,0.29,0.2,0.17
64,2050,0.41,0.28,0.21,0.1
65,2050,0.21,0.22,0.27,0.3
66,2050,0.29,0.38,0.23,0.1
67,2050,0.12,0.36,0.28,0.24
68,2050,0.56,0.18,0.16,0.1
69,2050,0.23,0.22,0.35,0.2
70,2050,0.48,0.25,0.17,0.1
71,2050,0.33,0.35,0.21,0.11
72,2050,0.34,0.16,0.31,0.19
73,2050,0.24,0.1,0.3,0.36
74,2050,0.2,0.11,0.12,0.57
75,2050,0.03,0.05,0.23,0.69
76,2050,0.15,0.09,0.1,0.66
77,2050,0.33,0.09,0.16,0.42
78,2050,0.51,0,0.24,0.25
79,2050,0.39,0.11,0.26,0.24
80,2050,0.02,0.11,0.48,0.39
81,2050,0.2,0.2,0.12,0.48
82,2050,0.18,0.33,0.34,0.15
83,2050,0.2,0.1,0.26,0.44
84,2050,0.27,0.17,0.27,0.29
85,2050,0.23,0.22,0.22,0.33
86,2050,0.05,0.11,0.24,0.6
87,2050,0.13,0.17,0.28,0.42
88,2050,0.14,0.1,0.17,0.59
89,2050,0.19,0.11,0.22,0.48
90,2050,0.2,0.22,0.15,0.43
91,2050,0.14,0.21,0.29,0.36
92,2050,0.08,0.19,0.16,0.57
93,2050,0.08,0.09,0.32,0.51
94,2050,0.11,0.21,0.35,0.33
95,2050,0.19,0.22,0.25,0.34
96,2050,0.15,0.17,0.27,0.41
97,2050,0.28,0.23,0.23,0.26
98,2050,0.1,0.19,0.23,0.48
99,2050,0.25,0.2,0.27,0.28
100,2050,0.15,0.19,0.31,0.35
101,2050,0.21,0.27,0.19,0.33
102,2050,0.15,0.11,0.11,0.63
103,2050,0.17,0.08,0.16,0.59
104,2050,0.08,0.1,0.18,0.64
105,2050,0.05,0.08,0.17,0.7
106,2050,0.09,0.21,0.33,0.37
107,2050,0.3,0.32,0.21,0.17
108,2050,0.29,0.18,0.34,0.19
109,2050,0.69,0.07,0.24,0
110,2050,0.49,0.24,0.15,0.12
111,2050,0.38,0.22,0.26,0.14
112,2050,0.57,0.23,0.12,0.08
113,2050,0.41,0.36,0.19,0.04
114,2050,0.33,0.25,0.23,0.19
115,2050,0.41,0.29,0.21,0.09
116,2050,0.26,0.43,0.18,0.13
117,2050,0.31,0.24,0.31,0.15
118,2050,0.35,0.29,0.24,0.12
119,2050,0.42,0.27,0.18,0.13
120,2050,0.36,0.37,0.19,0.08
121,2050,0.65,0.21,0.11,0.03
122,2050,0.43,0.35,0.18,0.04
123,2050,0.59,0.2,0.17,0.04
124,2050,0.36,0.39,0.19,0.06
125,2050,0.38,0.38,0.22,0.02
126,2050,0.4,0.3,0.24,0.06
127,2050,0.36,0.38,0.17,0.09
128,2050,0.24,0.24,0.31,0.21
129,2050,0.29,0.31,0.33,0.07
130,2050,0.51,0.37,0.1,0.02
131,2050,0.44,0.25,0.16,0.15
132,2050,0.36,0.33,0.18,0.13
133,2050,0.41,0.36,0.11,0.12
134,2050,0.43,0.28,0.23,0.06
135,2050,0.46,0.34,0.16,0.04
136,2050,0.38,0.25,0.26,0.11
137,2050,0.26,0.29,0.28,0.17
138,2050,0.37,0.23,0.23,0.17
139,2050,0.37,0.21,0.2,0.22
140,2050,0.32,0.42,0.2,0.06
141,2050,0.49,0.28,0.16,0.07
142,2050,0.45,0.22,0.24,0.09
143,2050,0.52,0.34,0.09,0.05
144,2050,0.51,0.24,0.14,0.11
145,2050,0.37,0.35,0.2,0.08
146,2050,0.65,0.2,0.13,0.02
147,2050,0.5,0.21,0.22,0.07
148,2050,0.45,0.31,0.15,0.09
149,2050,0.09,0.29,0.29,0.33
150,2050,0.18,0.39,0.25,0.18
151,2050,0.16,0.35,0.3,0.19
152,2050,0.21,0.2,0.32,0.27
153,2050,0.28,0.28,0.24,0.2
154,2050,0.52,0.26,0.15,0.07
155,2050,0.22,0.27,0.33,0.18
156,2050,0.32,0.39,0.23,0.06
157,2050,0.2,0.39,0.28,0.13
158,2050,0.27,0.26,0.26,0.21
159,2050,0.48,0.35,0.12,0.05
160,2050,0.25,0.25,0.29,0.21
161,2050,0.23,0.31,0.29,0.17
162,2050,0.12,0.24,0.33,0.31
163,2050,0.3,0.3,0.16,0.23
164,2050,0.14,0.31,0.33,0.22
165,2050,0.42,0.29,0.17,0.12
166,2050,0.25,0.2,0.34,0.21
167,2050,0.5,0.17,0.23,0.1
168,2050,0.35,0.42,0.15,0.08
169,2050,0.16,0.33,0.28,0.23
170,2050,0.51,0.07,0.07,0.35
171,2050,0.25,0.25,0.25,0.25
172,2050,0.12,0.09,0.25,0.54
173,2050,0.18,0.2,0.19,0.43
174,2050,0.11,0.25,0.25,0.39
175,2050,0.18,0.18,0.21,0.43
176,2050,0.11,0.18,0.21,0.5
177,2050,0.17,0.25,0.22,0.36
178,2050,0.09,0.08,0.18,0.65
179,2050,0.04,0.13,0.31,0.52
180,2050,0.14,0.14,0.21,0.51
181,2050,0.12,0.1,0.18,0.6
182,2050,0.1,0.12,0.26,0.52
183,2050,0.16,0.26,0.16,0.42
184,2050,0.11,0.2,0.23,0.46
185,2050,0.13,0.17,0.26,0.44
186,2050,0.35,0.26,0.23,0.16
187,2050,0.34,0.31,0.26,0.09
188,2050,0.32,0.26,0.32,0.09
189,2050,0.31,0.31,0.27,0.11
190,2050,0.5,0.21,0.13,0.16
191,2050,0.18,0.32,0.28,0.22
192,2050,0.19,0.25,0.34,0.22
193,2050,0.15,0.22,0.34,0.29
194,2050,0.33,0.37,0.2,0.1
195,2050,0.31,0.31,0.27,0.11
196,2050,0.26,0.34,0.25,0.15
197,2050,0.15,0.25,0.33,0.27
198,2050,0.43,0.23,0.23,0.11
199,2050,0.37,0.35,0.19,0.09
200,2050,0.24,0.24,0.33,0.19
201,2050,0.26,0.23,0.35,0.16
202,2050,0.12,0.38,0.28,0.22
203,2050,0.1,0.26,0.32,0.32
204,2050,0.4,0.18,0.28,0.14
205,2050,0.73,0.13,0.07,0.07
206,2050,0.64,0.22,0.1,0.04
207,2050,0.07,0.18,0.39,0.36
208,2050,0.15,0.32,0.21,0.32
209,2050,0.07,0.18,0.27,0.48
210,2050,0.11,0.19,0.28,0.42
211,2050,0.23,0.18,0.34,0.25
212,2050,0.2,0.26,0.3,0.24
213,2050,0.27,0.39,0.24,0.1
214,2050,0.33,0.29,0.26,0.12
215,2050,0.11,0.27,0.37,0.25
216,2050,0.31,0.24,0.27,0.18
217,2050,0.21,0.42,0.2,0.17
218,2050,0.18,0.25,0.3,0.27
219,2050,0.11,0.11,0.25,0.53
220,2050,0.17,0.22,0.18,0.43
221,2050,0.2,0.16,0.29,0.35
222,2050,0.2,0.38,0.22,0.2
223,2050,0.17,0.2,0.25,0.38
224,2050,0.27,0.23,0.19,0.31
225,2050,0.28,0.3,0.3,0.12
226,2050,0.12,0.22,0.37,0.29
227,2050,0.26,0.31,0.31,0.12
228,2050,0.36,0.29,0.22,0.13
229,2050,0.16,0.2,0.38,0.26
230,2050,0.25,0.29,0.21,0.25
231,2050,0.12,0.24,0.31,0.33
232,2050,0.11,0.26,0.32,0.31
233,2050,0.09,0.21,0.35,0.35
234,2050,0.13,0.22,0.37,0.28
235,2050,0.29,0.27,0.24,0.2
236,2050,0.22,0.37,0.31,0.1
237,2050,0.29,0.29,0.24,0.17
238,2050,0.21,0.25,0.32,0.22
239,2050,0.14,0.25,0.3,0.3
240,2050,0.22,0.23,0.27,0.27
241,2050,0.24,0.3,0.26,0.2
242,2050,0.25,0.3,0.35,0.1
243,2050,0.43,0.29,0.21,0.07
244,2050,0.22,0.37,0.28,0.13
245,2050,0.27,0.29,0.22,0.22
246,2050,0.29,0.36,0.23,0.12
247,2050,0.19,0.24,0.38,0.19
248,2050,0.2,0.31,0.27,0.22
249,2050,0.24,0.28,0.15,0.33
250,2050,0.27,0.24,0.24,0.25
251,2050,0.04,0.84,0.12,0
252,2050,0.16,0.22,0.28,0.34
253,2050,0.05,0.14,0.27,0.54
254,2050,0.16,0.21,0.24,0.39
255,2050,0.11,0.19,0.23,0.47
256,2050,0.3,0.27,0.16,0.27
257,2050,0.29,0.15,0.16,0.4
258,2050,0.32,0.22,0.18,0.28
259,2050,0.23,0.19,0.25,0.33
260,2050,0.1,0.17,0.39,0.34
261,2050,0.6,0.19,0.13,0.08
262,2050,0.26,0.23,0.28,0.23
263,2050,0.26,0.29,0.24,0.21
264,2050,0.16,0.22,0.3,0.32
265,2050,0.27,0.13,0.31,0.29
266,2050,0.37,0.37,0.17,0.09
267,2050,0.17,0.26,0.26,0.31
268,2050,0.24,0.2,0.3,0.26
269,2050,0.42,0.26,0.14,0.18
270,2050,0.47,0.21,0.23,0.09
271,2050,0.31,0.36,0.21,0.12
272,2050,0.49,0.3,0.16,0.05
273,2050,0.45,0.26,0.17,0.12
274,2050,0.52,0.17,0.22,0.09
275,2050,0.25,0.3,0.3,0.16
276,2050,0.26,0.25,0.28,0.21
277,2050,0.22,0.16,0.24,0.38
278,2050,0.22,0.22,0.29,0.27
279,2050,0.15,0.12,0.27,0.46
280,2050,0.08,0.08,0.19,0.65
281,2050,0.22,0.19,0.23,0.36
282,2050,0.11,0.14,0.31,0.44
283,2050,0.12,0.18,0.27,0.43
284,2050,0.05,0.11,0.27,0.57
285,2050,0.13,0.11,0.22,0.54
286,2050,0.26,0.4,0.22,0.12
287,2050,0.37,0.25,0.2,0.18
288,2050,0.26,0.29,0.27,0.18
289,2050,0.2,0.16,0.28,0.36
290,2050,0.29,0.29,0.23,0.18
291,2050,0.43,0.22,0.22,0.13
292,2050,0.23,0.34,0.3,0.13
293,2050,0.22,0.37,0.24,0.17
294,2050,0.25,0.29,0.23,0.23
295,2050,0.24,0.23,0.3,0.23
296,2050,0.33,0.3,0.22,0.15
297,2050,0.16,0.31,0.36,0.17
298,2050,0.41,0.32,0.17,0.1
299,2050,0.46,0.31,0.18,0.05
300,2050,0.28,0.19,0.16,0.37
301,2050,0.1,0.17,0.36,0.37
302,2050,0.12,0.22,0.31,0.35
303,2050,0.23,0.16,0.31,0.31
304,2050,0.23,0.32,0.24,0.21
305,2050,0.11,0.21,0.2,0.48
306,2050,0.16,0.14,0.31,0.39
307,2050,0.23,0.12,0.25,0.4
308,2050,0.15,0.23,0.3,0.32
309,2050,0.31,0.25,0.22,0.22
310,2050,0.17,0.18,0.22,0.43
311,2050,0.09,0.16,0.34,0.41
312,2050,0.15,0.27,0.13,0.45
313,2050,0.19,0.24,0.19,0.38
